,index,interval,Power (W),temperature,radiation_surface,cloud_cover,month,hour_day,available
335,335,2019-01-04 11:45:00,336.0,0.874,20.565,0.982,1,11,1.0
336,336,2019-01-04 12:00:00,572.0,1.19,28.719,0.934,1,12,1.0
337,337,2019-01-04 12:15:00,572.0,1.19,28.719,0.934,1,12,1.0
338,338,2019-01-04 12:30:00,572.0,1.19,28.719,0.934,1,12,1.0
339,339,2019-01-04 12:45:00,572.0,1.19,28.719,0.934,1,12,1.0
340,340,2019-01-04 13:00:00,232.0,1.438,16.371,0.95,1,13,1.0
341,341,2019-01-04 13:15:00,232.0,1.438,16.371,0.95,1,13,1.0
342,342,2019-01-04 13:30:00,232.0,1.438,16.371,0.95,1,13,1.0
343,343,2019-01-04 13:45:00,232.0,1.438,16.371,0.95,1,13,1.0
344,344,2019-01-04 14:00:00,0.0,1.624,2.88,0.96,1,14,0.0
345,345,2019-01-04 14:15:00,0.0,1.624,2.88,0.96,1,14,0.0
346,346,2019-01-04 14:30:00,0.0,1.624,2.88,0.96,1,14,0.0
347,347,2019-01-04 14:45:00,0.0,1.624,2.88,0.96,1,14,0.0
348,348,2019-01-04 15:00:00,0.0,1.868,0.0,0.947,1,15,0.0
349,349,2019-01-04 15:15:00,0.0,1.868,0.0,0.947,1,15,0.0
350,350,2019-01-04 15:30:00,0.0,1.868,0.0,0.947,1,15,0.0
351,351,2019-01-04 15:45:00,0.0,1.868,0.0,0.947,1,15,0.0
352,352,2019-01-04 16:00:00,0.0,2.225,0.0,0.834,1,16,0.0
353,353,2019-01-04 16:15:00,0.0,2.225,0.0,0.834,1,16,0.0
354,354,2019-01-04 16:30:00,0.0,2.225,0.0,0.834,1,16,0.0
355,355,2019-01-04 16:45:00,0.0,2.225,0.0,0.834,1,16,0.0
356,356,2019-01-04 17:00:00,0.0,2.252,0.0,0.806,1,17,0.0
357,357,2019-01-04 17:15:00,0.0,2.252,0.0,0.806,1,17,0.0
358,358,2019-01-04 17:30:00,0.0,2.252,0.0,0.806,1,17,0.0
359,359,2019-01-04 17:45:00,0.0,2.252,0.0,0.806,1,17,0.0
360,360,2019-01-04 18:00:00,0.0,2.231,0.0,0.943,1,18,0.0
361,361,2019-01-04 18:15:00,0.0,2.231,0.0,0.943,1,18,0.0
362,362,2019-01-04 18:30:00,0.0,2.231,0.0,0.943,1,18,0.0
363,363,2019-01-04 18:45:00,0.0,2.231,0.0,0.943,1,18,0.0
364,364,2019-01-04 19:00:00,0.0,2.404,0.0,0.98,1,19,0.0
365,365,2019-01-04 19:15:00,0.0,2.404,0.0,0.98,1,19,0.0
366,366,2019-01-04 19:30:00,0.0,2.404,0.0,0.98,1,19,0.0
367,367,2019-01-04 19:45:00,0.0,2.404,0.0,0.98,1,19,0.0
368,368,2019-01-04 20:00:00,0.0,2.688,0.0,0.983,1,20,0.0
369,369,2019-01-04 20:15:00,0.0,2.688,0.0,0.983,1,20,0.0
370,370,2019-01-04 20:30:00,0.0,2.688,0.0,0.983,1,20,0.0
371,371,2019-01-04 20:45:00,0.0,2.688,0.0,0.983,1,20,0.0
372,372,2019-01-04 21:00:00,0.0,3.006,0.0,0.992,1,21,0.0
373,373,2019-01-04 21:15:00,0.0,3.006,0.0,0.992,1,21,0.0
374,374,2019-01-04 21:30:00,0.0,3.006,0.0,0.992,1,21,0.0
375,375,2019-01-04 21:45:00,0.0,3.006,0.0,0.992,1,21,0.0
376,376,2019-01-04 22:00:00,0.0,3.359,0.0,0.998,1,22,0.0
377,377,2019-01-04 22:15:00,0.0,3.359,0.0,0.998,1,22,0.0
378,378,2019-01-04 22:30:00,0.0,3.359,0.0,0.998,1,22,0.0
379,379,2019-01-04 22:45:00,0.0,3.359,0.0,0.998,1,22,0.0
380,380,2019-01-04 23:00:00,0.0,3.701,0.0,0.998,1,23,0.0
381,381,2019-01-04 23:15:00,0.0,3.701,0.0,0.998,1,23,0.0
382,382,2019-01-04 23:30:00,0.0,3.701,0.0,0.998,1,23,0.0
383,383,2019-01-04 23:45:00,0.0,3.701,0.0,0.998,1,23,0.0
384,384,2019-01-05 00:00:00,0.0,3.711,0.0,0.999,1,0,0.0
385,385,2019-01-05 00:15:00,0.0,3.711,0.0,0.999,1,0,0.0
386,386,2019-01-05 00:30:00,0.0,3.711,0.0,0.999,1,0,0.0
387,387,2019-01-05 00:45:00,0.0,3.711,0.0,0.999,1,0,0.0
388,388,2019-01-05 01:00:00,0.0,3.829,0.0,0.999,1,1,0.0
389,389,2019-01-05 01:15:00,0.0,3.829,0.0,0.999,1,1,0.0
390,390,2019-01-05 01:30:00,0.0,3.829,0.0,0.999,1,1,0.0
391,391,2019-01-05 01:45:00,0.0,3.829,0.0,0.999,1,1,0.0
392,392,2019-01-05 02:00:00,0.0,4.094,0.0,0.999,1,2,0.0
393,393,2019-01-05 02:15:00,0.0,4.094,0.0,0.999,1,2,0.0
394,394,2019-01-05 02:30:00,0.0,4.094,0.0,0.999,1,2,0.0
395,395,2019-01-05 02:45:00,0.0,4.094,0.0,0.999,1,2,0.0
396,396,2019-01-05 03:00:00,0.0,4.409,0.0,0.997,1,3,0.0
397,397,2019-01-05 03:15:00,0.0,4.409,0.0,0.997,1,3,0.0
398,398,2019-01-05 03:30:00,0.0,4.409,0.0,0.997,1,3,0.0
399,399,2019-01-05 03:45:00,0.0,4.409,0.0,0.997,1,3,0.0
400,400,2019-01-05 04:00:00,0.0,4.557,0.0,0.997,1,4,0.0
401,401,2019-01-05 04:15:00,0.0,4.557,0.0,0.997,1,4,0.0
402,402,2019-01-05 04:30:00,0.0,4.557,0.0,0.997,1,4,0.0
403,403,2019-01-05 04:45:00,0.0,4.557,0.0,0.997,1,4,0.0
404,404,2019-01-05 05:00:00,0.0,4.479,0.0,0.997,1,5,0.0
405,405,2019-01-05 05:15:00,0.0,4.479,0.0,0.997,1,5,0.0
406,406,2019-01-05 05:30:00,0.0,4.479,0.0,0.997,1,5,0.0
407,407,2019-01-05 05:45:00,0.0,4.479,0.0,0.997,1,5,0.0
408,408,2019-01-05 06:00:00,0.0,4.455,0.0,0.994,1,6,0.0
409,409,2019-01-05 06:15:00,0.0,4.455,0.0,0.994,1,6,0.0
410,410,2019-01-05 06:30:00,0.0,4.455,0.0,0.994,1,6,0.0
411,411,2019-01-05 06:45:00,0.0,4.455,0.0,0.994,1,6,0.0
412,412,2019-01-05 07:00:00,0.0,4.648,4.474,0.954,1,7,0.0
413,413,2019-01-05 07:15:00,0.0,4.648,4.474,0.954,1,7,0.0
414,414,2019-01-05 07:30:00,0.0,4.648,4.474,0.954,1,7,0.0
415,415,2019-01-05 07:45:00,0.0,4.648,4.474,0.954,1,7,0.0
416,416,2019-01-05 08:00:00,860.0,5.208,34.98,0.861,1,8,1.0
417,417,2019-01-05 08:15:00,860.0,5.208,34.98,0.861,1,8,1.0
418,418,2019-01-05 08:30:00,860.0,5.208,34.98,0.861,1,8,1.0
419,419,2019-01-05 08:45:00,860.0,5.208,34.98,0.861,1,8,1.0
420,420,2019-01-05 09:00:00,2004.0,5.75,67.357,0.764,1,9,1.0
421,421,2019-01-05 09:15:00,2004.0,5.75,67.357,0.764,1,9,1.0
422,422,2019-01-05 09:30:00,2004.0,5.75,67.357,0.764,1,9,1.0
423,423,2019-01-05 09:45:00,2004.0,5.75,67.357,0.764,1,9,1.0
424,424,2019-01-05 10:00:00,3504.0,6.124,102.604,0.6,1,10,1.0
425,425,2019-01-05 10:15:00,3504.0,6.124,102.604,0.6,1,10,1.0
426,426,2019-01-05 10:30:00,3504.0,6.124,102.604,0.6,1,10,1.0
427,427,2019-01-05 10:45:00,3504.0,6.124,102.604,0.6,1,10,1.0
428,428,2019-01-05 11:00:00,5796.0,6.48,139.629,0.508,1,11,1.0
429,429,2019-01-05 11:15:00,5796.0,6.48,139.629,0.508,1,11,1.0
430,430,2019-01-05 11:30:00,5796.0,6.48,139.629,0.508,1,11,1.0
431,431,2019-01-05 11:45:00,5796.0,6.48,139.629,0.508,1,11,1.0
432,432,2019-01-05 12:00:00,5920.0,6.652,130.475,0.546,1,12,1.0
433,433,2019-01-05 12:15:00,5920.0,6.652,130.475,0.546,1,12,1.0
434,434,2019-01-05 12:30:00,5920.0,6.652,130.475,0.546,1,12,1.0
435,435,2019-01-05 12:45:00,5920.0,6.652,130.475,0.546,1,12,1.0
436,436,2019-01-05 13:00:00,3480.0,6.341,81.024,0.58,1,13,1.0
437,437,2019-01-05 13:15:00,3480.0,6.341,81.024,0.58,1,13,1.0
438,438,2019-01-05 13:30:00,3480.0,6.341,81.024,0.58,1,13,1.0
439,439,2019-01-05 13:45:00,3480.0,6.341,81.024,0.58,1,13,1.0
440,440,2019-01-05 14:00:00,796.0,5.117,21.881,0.672,1,14,1.0
441,441,2019-01-05 14:15:00,796.0,5.117,21.881,0.672,1,14,1.0
442,442,2019-01-05 14:30:00,796.0,5.117,21.881,0.672,1,14,1.0
443,443,2019-01-05 14:45:00,796.0,5.117,21.881,0.672,1,14,1.0
444,444,2019-01-05 15:00:00,0.0,4.154,0.0,0.747,1,15,0.0
445,445,2019-01-05 15:15:00,0.0,4.154,0.0,0.747,1,15,0.0
446,446,2019-01-05 15:30:00,0.0,4.154,0.0,0.747,1,15,0.0
447,447,2019-01-05 15:45:00,0.0,4.154,0.0,0.747,1,15,0.0
448,448,2019-01-05 16:00:00,0.0,3.798,0.0,0.737,1,16,0.0
449,449,2019-01-05 16:15:00,0.0,3.798,0.0,0.737,1,16,0.0
450,450,2019-01-05 16:30:00,0.0,3.798,0.0,0.737,1,16,0.0
451,451,2019-01-05 16:45:00,0.0,3.798,0.0,0.737,1,16,0.0
452,452,2019-01-05 17:00:00,0.0,3.334,0.0,0.639,1,17,0.0
453,453,2019-01-05 17:15:00,0.0,3.334,0.0,0.639,1,17,0.0
454,454,2019-01-05 17:30:00,0.0,3.334,0.0,0.639,1,17,0.0
455,455,2019-01-05 17:45:00,0.0,3.334,0.0,0.639,1,17,0.0
456,456,2019-01-05 18:00:00,0.0,2.57,0.0,0.583,1,18,0.0
457,457,2019-01-05 18:15:00,0.0,2.57,0.0,0.583,1,18,0.0
458,458,2019-01-05 18:30:00,0.0,2.57,0.0,0.583,1,18,0.0
459,459,2019-01-05 18:45:00,0.0,2.57,0.0,0.583,1,18,0.0
460,460,2019-01-05 19:00:00,0.0,2.391,0.0,0.826,1,19,0.0
461,461,2019-01-05 19:15:00,0.0,2.391,0.0,0.826,1,19,0.0
462,462,2019-01-05 19:30:00,0.0,2.391,0.0,0.826,1,19,0.0
463,463,2019-01-05 19:45:00,0.0,2.391,0.0,0.826,1,19,0.0
464,464,2019-01-05 20:00:00,0.0,2.161,0.0,0.947,1,20,0.0
465,465,2019-01-05 20:15:00,0.0,2.161,0.0,0.947,1,20,0.0
466,466,2019-01-05 20:30:00,0.0,2.161,0.0,0.947,1,20,0.0
467,467,2019-01-05 20:45:00,0.0,2.161,0.0,0.947,1,20,0.0
468,468,2019-01-05 21:00:00,0.0,1.716,0.0,0.882,1,21,0.0
469,469,2019-01-05 21:15:00,0.0,1.716,0.0,0.882,1,21,0.0
470,470,2019-01-05 21:30:00,0.0,1.716,0.0,0.882,1,21,0.0
471,471,2019-01-05 21:45:00,0.0,1.716,0.0,0.882,1,21,0.0
472,472,2019-01-05 22:00:00,0.0,1.074,0.0,0.796,1,22,0.0
473,473,2019-01-05 22:15:00,0.0,1.074,0.0,0.796,1,22,0.0
474,474,2019-01-05 22:30:00,0.0,1.074,0.0,0.796,1,22,0.0
475,475,2019-01-05 22:45:00,0.0,1.074,0.0,0.796,1,22,0.0
476,476,2019-01-05 23:00:00,0.0,0.577,0.0,0.837,1,23,0.0
477,477,2019-01-05 23:15:00,0.0,0.577,0.0,0.837,1,23,0.0
478,478,2019-01-05 23:30:00,0.0,0.577,0.0,0.837,1,23,0.0
479,479,2019-01-05 23:45:00,0.0,0.577,0.0,0.837,1,23,0.0
480,480,2019-01-06 00:00:00,0.0,0.229,0.0,0.795,1,0,0.0
481,481,2019-01-06 00:15:00,0.0,0.229,0.0,0.795,1,0,0.0
482,482,2019-01-06 00:30:00,0.0,0.229,0.0,0.795,1,0,0.0
483,483,2019-01-06 00:45:00,0.0,0.229,0.0,0.795,1,0,0.0
484,484,2019-01-06 01:00:00,0.0,-0.074,0.0,0.58,1,1,0.0
485,485,2019-01-06 01:15:00,0.0,-0.074,0.0,0.58,1,1,0.0
486,486,2019-01-06 01:30:00,0.0,-0.074,0.0,0.58,1,1,0.0
487,487,2019-01-06 01:45:00,0.0,-0.074,0.0,0.58,1,1,0.0
488,488,2019-01-06 02:00:00,0.0,-0.487,0.0,0.532,1,2,0.0
489,489,2019-01-06 02:15:00,0.0,-0.487,0.0,0.532,1,2,0.0
490,490,2019-01-06 02:30:00,0.0,-0.487,0.0,0.532,1,2,0.0
491,491,2019-01-06 02:45:00,0.0,-0.487,0.0,0.532,1,2,0.0
492,492,2019-01-06 03:00:00,0.0,-0.78,0.0,0.528,1,3,0.0
493,493,2019-01-06 03:15:00,0.0,-0.78,0.0,0.528,1,3,0.0
494,494,2019-01-06 03:30:00,0.0,-0.78,0.0,0.528,1,3,0.0
495,495,2019-01-06 03:45:00,0.0,-0.78,0.0,0.528,1,3,0.0
496,496,2019-01-06 04:00:00,0.0,-1.195,0.0,0.435,1,4,0.0
497,497,2019-01-06 04:15:00,0.0,-1.195,0.0,0.435,1,4,0.0
498,498,2019-01-06 04:30:00,0.0,-1.195,0.0,0.435,1,4,0.0
499,499,2019-01-06 04:45:00,0.0,-1.195,0.0,0.435,1,4,0.0
500,500,2019-01-06 05:00:00,0.0,-1.642,0.0,0.367,1,5,0.0
501,501,2019-01-06 05:15:00,0.0,-1.642,0.0,0.367,1,5,0.0
502,502,2019-01-06 05:30:00,0.0,-1.642,0.0,0.367,1,5,0.0
503,503,2019-01-06 05:45:00,0.0,-1.642,0.0,0.367,1,5,0.0
504,504,2019-01-06 06:00:00,0.0,-2.138,0.0,0.374,1,6,0.0
505,505,2019-01-06 06:15:00,0.0,-2.138,0.0,0.374,1,6,0.0
506,506,2019-01-06 06:30:00,0.0,-2.138,0.0,0.374,1,6,0.0
507,507,2019-01-06 06:45:00,0.0,-2.138,0.0,0.374,1,6,0.0
508,508,2019-01-06 07:00:00,636.0,-1.933,13.839,0.422,1,7,1.0
509,509,2019-01-06 07:15:00,636.0,-1.933,13.839,0.422,1,7,1.0
510,510,2019-01-06 07:30:00,636.0,-1.933,13.839,0.422,1,7,1.0
511,511,2019-01-06 07:45:00,636.0,-1.933,13.839,0.422,1,7,1.0
512,512,2019-01-06 08:00:00,4932.0,-0.453,79.509,0.345,1,8,1.0
513,513,2019-01-06 08:15:00,4932.0,-0.453,79.509,0.345,1,8,1.0
514,514,2019-01-06 08:30:00,4932.0,-0.453,79.509,0.345,1,8,1.0
515,515,2019-01-06 08:45:00,4932.0,-0.453,79.509,0.345,1,8,1.0
516,516,2019-01-06 09:00:00,12424.0,0.766,165.881,0.277,1,9,1.0
517,517,2019-01-06 09:15:00,12424.0,0.766,165.881,0.277,1,9,1.0
518,518,2019-01-06 09:30:00,12424.0,0.766,165.881,0.277,1,9,1.0
519,519,2019-01-06 09:45:00,12424.0,0.766,165.881,0.277,1,9,1.0
520,520,2019-01-06 10:00:00,12992.0,2.185,194.377,0.623,1,10,1.0
521,521,2019-01-06 10:15:00,12992.0,2.185,194.377,0.623,1,10,1.0
522,522,2019-01-06 10:30:00,12992.0,2.185,194.377,0.623,1,10,1.0
523,523,2019-01-06 10:45:00,12992.0,2.185,194.377,0.623,1,10,1.0
524,524,2019-01-06 11:00:00,7384.0,2.816,150.701,0.85,1,11,1.0
525,525,2019-01-06 11:15:00,7384.0,2.816,150.701,0.85,1,11,1.0
526,526,2019-01-06 11:30:00,7384.0,2.816,150.701,0.85,1,11,1.0
527,527,2019-01-06 11:45:00,7384.0,2.816,150.701,0.85,1,11,1.0
528,528,2019-01-06 12:00:00,5424.0,2.879,120.411,0.972,1,12,1.0
529,529,2019-01-06 12:15:00,5424.0,2.879,120.411,0.972,1,12,1.0
530,530,2019-01-06 12:30:00,5424.0,2.879,120.411,0.972,1,12,1.0
531,531,2019-01-06 12:45:00,5424.0,2.879,120.411,0.972,1,12,1.0
532,532,2019-01-06 13:00:00,3416.0,2.396,78.046,0.994,1,13,1.0
533,533,2019-01-06 13:15:00,3416.0,2.396,78.046,0.994,1,13,1.0
534,534,2019-01-06 13:30:00,3416.0,2.396,78.046,0.994,1,13,1.0
535,535,2019-01-06 13:45:00,3416.0,2.396,78.046,0.994,1,13,1.0
536,536,2019-01-06 14:00:00,688.0,0.661,20.182,0.992,1,14,1.0
537,537,2019-01-06 14:15:00,688.0,0.661,20.182,0.992,1,14,1.0
538,538,2019-01-06 14:30:00,688.0,0.661,20.182,0.992,1,14,1.0
539,539,2019-01-06 14:45:00,688.0,0.661,20.182,0.992,1,14,1.0
540,540,2019-01-06 15:00:00,0.0,-0.235,0.0,0.989,1,15,0.0
541,541,2019-01-06 15:15:00,0.0,-0.235,0.0,0.989,1,15,0.0
542,542,2019-01-06 15:30:00,0.0,-0.235,0.0,0.989,1,15,0.0
543,543,2019-01-06 15:45:00,0.0,-0.235,0.0,0.989,1,15,0.0
544,544,2019-01-06 16:00:00,0.0,-0.386,0.0,0.981,1,16,0.0
545,545,2019-01-06 16:15:00,0.0,-0.386,0.0,0.981,1,16,0.0
546,546,2019-01-06 16:30:00,0.0,-0.386,0.0,0.981,1,16,0.0
547,547,2019-01-06 16:45:00,0.0,-0.386,0.0,0.981,1,16,0.0
548,548,2019-01-06 17:00:00,0.0,-0.56,0.0,0.935,1,17,0.0
549,549,2019-01-06 17:15:00,0.0,-0.56,0.0,0.935,1,17,0.0
550,550,2019-01-06 17:30:00,0.0,-0.56,0.0,0.935,1,17,0.0
551,551,2019-01-06 17:45:00,0.0,-0.56,0.0,0.935,1,17,0.0
552,552,2019-01-06 18:00:00,0.0,-0.651,0.0,0.629,1,18,0.0
553,553,2019-01-06 18:15:00,0.0,-0.651,0.0,0.629,1,18,0.0
554,554,2019-01-06 18:30:00,0.0,-0.651,0.0,0.629,1,18,0.0
555,555,2019-01-06 18:45:00,0.0,-0.651,0.0,0.629,1,18,0.0
556,556,2019-01-06 19:00:00,0.0,-0.493,0.0,0.466,1,19,0.0
557,557,2019-01-06 19:15:00,0.0,-0.493,0.0,0.466,1,19,0.0
558,558,2019-01-06 19:30:00,0.0,-0.493,0.0,0.466,1,19,0.0
559,559,2019-01-06 19:45:00,0.0,-0.493,0.0,0.466,1,19,0.0
560,560,2019-01-06 20:00:00,0.0,-0.14,0.0,0.398,1,20,0.0
561,561,2019-01-06 20:15:00,0.0,-0.14,0.0,0.398,1,20,0.0
562,562,2019-01-06 20:30:00,0.0,-0.14,0.0,0.398,1,20,0.0
563,563,2019-01-06 20:45:00,0.0,-0.14,0.0,0.398,1,20,0.0
564,564,2019-01-06 21:00:00,0.0,0.025,0.0,0.411,1,21,0.0
565,565,2019-01-06 21:15:00,0.0,0.025,0.0,0.411,1,21,0.0
566,566,2019-01-06 21:30:00,0.0,0.025,0.0,0.411,1,21,0.0
567,567,2019-01-06 21:45:00,0.0,0.025,0.0,0.411,1,21,0.0
568,568,2019-01-06 22:00:00,0.0,-0.091,0.0,0.437,1,22,0.0
569,569,2019-01-06 22:15:00,0.0,-0.091,0.0,0.437,1,22,0.0
570,570,2019-01-06 22:30:00,0.0,-0.091,0.0,0.437,1,22,0.0
571,571,2019-01-06 22:45:00,0.0,-0.091,0.0,0.437,1,22,0.0
572,572,2019-01-06 23:00:00,0.0,-0.339,0.0,0.491,1,23,0.0
573,573,2019-01-06 23:15:00,0.0,-0.339,0.0,0.491,1,23,0.0
574,574,2019-01-06 23:30:00,0.0,-0.339,0.0,0.491,1,23,0.0
575,575,2019-01-06 23:45:00,0.0,-0.339,0.0,0.491,1,23,0.0
576,576,2019-01-07 00:00:00,0.0,-0.485,0.0,0.575,1,0,0.0
577,577,2019-01-07 00:15:00,0.0,-0.485,0.0,0.575,1,0,0.0
578,578,2019-01-07 00:30:00,0.0,-0.485,0.0,0.575,1,0,0.0
579,579,2019-01-07 00:45:00,0.0,-0.485,0.0,0.575,1,0,0.0
580,580,2019-01-07 01:00:00,0.0,-0.663,0.0,0.541,1,1,0.0
581,581,2019-01-07 01:15:00,0.0,-0.663,0.0,0.541,1,1,0.0
582,582,2019-01-07 01:30:00,0.0,-0.663,0.0,0.541,1,1,0.0
583,583,2019-01-07 01:45:00,0.0,-0.663,0.0,0.541,1,1,0.0
584,584,2019-01-07 02:00:00,0.0,-0.884,0.0,0.503,1,2,0.0
585,585,2019-01-07 02:15:00,0.0,-0.884,0.0,0.503,1,2,0.0
586,586,2019-01-07 02:30:00,0.0,-0.884,0.0,0.503,1,2,0.0
587,587,2019-01-07 02:45:00,0.0,-0.884,0.0,0.503,1,2,0.0
588,588,2019-01-07 03:00:00,0.0,-0.882,0.0,0.635,1,3,0.0
589,589,2019-01-07 03:15:00,0.0,-0.882,0.0,0.635,1,3,0.0
590,590,2019-01-07 03:30:00,0.0,-0.882,0.0,0.635,1,3,0.0
591,591,2019-01-07 03:45:00,0.0,-0.882,0.0,0.635,1,3,0.0
592,592,2019-01-07 04:00:00,0.0,-0.509,0.0,0.738,1,4,0.0
593,593,2019-01-07 04:15:00,0.0,-0.509,0.0,0.738,1,4,0.0
594,594,2019-01-07 04:30:00,0.0,-0.509,0.0,0.738,1,4,0.0
595,595,2019-01-07 04:45:00,0.0,-0.509,0.0,0.738,1,4,0.0
596,596,2019-01-07 05:00:00,0.0,-0.167,0.0,0.811,1,5,0.0
597,597,2019-01-07 05:15:00,0.0,-0.167,0.0,0.811,1,5,0.0
598,598,2019-01-07 05:30:00,0.0,-0.167,0.0,0.811,1,5,0.0
599,599,2019-01-07 05:45:00,0.0,-0.167,0.0,0.811,1,5,0.0
600,600,2019-01-07 06:00:00,0.0,0.126,0.0,0.895,1,6,0.0
601,601,2019-01-07 06:15:00,0.0,0.126,0.0,0.895,1,6,0.0
602,602,2019-01-07 06:30:00,0.0,0.126,0.0,0.895,1,6,0.0
603,603,2019-01-07 06:45:00,0.0,0.126,0.0,0.895,1,6,0.0
604,604,2019-01-07 07:00:00,0.0,0.58,5.012,0.919,1,7,0.0
605,605,2019-01-07 07:15:00,0.0,0.58,5.012,0.919,1,7,0.0
606,606,2019-01-07 07:30:00,0.0,0.58,5.012,0.919,1,7,0.0
607,607,2019-01-07 07:45:00,0.0,0.58,5.012,0.919,1,7,0.0
608,608,2019-01-07 08:00:00,260.0,1.423,17.301,0.941,1,8,1.0
609,609,2019-01-07 08:15:00,260.0,1.423,17.301,0.941,1,8,1.0
610,610,2019-01-07 08:30:00,260.0,1.423,17.301,0.941,1,8,1.0
611,611,2019-01-07 08:45:00,260.0,1.423,17.301,0.941,1,8,1.0
612,612,2019-01-07 09:00:00,496.0,2.075,26.186,0.948,1,9,1.0
613,613,2019-01-07 09:15:00,496.0,2.075,26.186,0.948,1,9,1.0
614,614,2019-01-07 09:30:00,496.0,2.075,26.186,0.948,1,9,1.0
615,615,2019-01-07 09:45:00,496.0,2.075,26.186,0.948,1,9,1.0
616,616,2019-01-07 10:00:00,612.0,2.682,30.312,0.967,1,10,1.0
617,617,2019-01-07 10:15:00,612.0,2.682,30.312,0.967,1,10,1.0
618,618,2019-01-07 10:30:00,612.0,2.682,30.312,0.967,1,10,1.0
619,619,2019-01-07 10:45:00,612.0,2.682,30.312,0.967,1,10,1.0
620,620,2019-01-07 11:00:00,396.0,3.141,22.889,0.959,1,11,1.0
621,621,2019-01-07 11:15:00,396.0,3.141,22.889,0.959,1,11,1.0
622,622,2019-01-07 11:30:00,396.0,3.141,22.889,0.959,1,11,1.0
623,623,2019-01-07 11:45:00,396.0,3.141,22.889,0.959,1,11,1.0
624,624,2019-01-07 12:00:00,544.0,3.597,27.997,0.954,1,12,1.0
625,625,2019-01-07 12:15:00,544.0,3.597,27.997,0.954,1,12,1.0
626,626,2019-01-07 12:30:00,544.0,3.597,27.997,0.954,1,12,1.0
627,627,2019-01-07 12:45:00,544.0,3.597,27.997,0.954,1,12,1.0
628,628,2019-01-07 13:00:00,452.0,3.867,24.543,0.936,1,13,1.0
629,629,2019-01-07 13:15:00,452.0,3.867,24.543,0.936,1,13,1.0
630,630,2019-01-07 13:30:00,452.0,3.867,24.543,0.936,1,13,1.0
631,631,2019-01-07 13:45:00,452.0,3.867,24.543,0.936,1,13,1.0
632,632,2019-01-07 14:00:00,56.0,3.681,8.396,0.964,1,14,1.0
633,633,2019-01-07 14:15:00,56.0,3.681,8.396,0.964,1,14,1.0
634,634,2019-01-07 14:30:00,56.0,3.681,8.396,0.964,1,14,1.0
635,635,2019-01-07 14:45:00,56.0,3.681,8.396,0.964,1,14,1.0
636,636,2019-01-07 15:00:00,0.0,3.333,0.0,0.982,1,15,0.0
637,637,2019-01-07 15:15:00,0.0,3.333,0.0,0.982,1,15,0.0
638,638,2019-01-07 15:30:00,0.0,3.333,0.0,0.982,1,15,0.0
639,639,2019-01-07 15:45:00,0.0,3.333,0.0,0.982,1,15,0.0
640,640,2019-01-07 16:00:00,0.0,3.237,0.0,0.982,1,16,0.0
641,641,2019-01-07 16:15:00,0.0,3.237,0.0,0.982,1,16,0.0
642,642,2019-01-07 16:30:00,0.0,3.237,0.0,0.982,1,16,0.0
643,643,2019-01-07 16:45:00,0.0,3.237,0.0,0.982,1,16,0.0
644,644,2019-01-07 17:00:00,0.0,3.137,0.0,0.984,1,17,0.0
645,645,2019-01-07 17:15:00,0.0,3.137,0.0,0.984,1,17,0.0
646,646,2019-01-07 17:30:00,0.0,3.137,0.0,0.984,1,17,0.0
647,647,2019-01-07 17:45:00,0.0,3.137,0.0,0.984,1,17,0.0
648,648,2019-01-07 18:00:00,0.0,3.12,0.0,0.988,1,18,0.0
649,649,2019-01-07 18:15:00,0.0,3.12,0.0,0.988,1,18,0.0
650,650,2019-01-07 18:30:00,0.0,3.12,0.0,0.988,1,18,0.0
651,651,2019-01-07 18:45:00,0.0,3.12,0.0,0.988,1,18,0.0
652,652,2019-01-07 19:00:00,0.0,3.242,0.0,0.998,1,19,0.0
653,653,2019-01-07 19:15:00,0.0,3.242,0.0,0.998,1,19,0.0
654,654,2019-01-07 19:30:00,0.0,3.242,0.0,0.998,1,19,0.0
655,655,2019-01-07 19:45:00,0.0,3.242,0.0,0.998,1,19,0.0
656,656,2019-01-07 20:00:00,0.0,3.413,0.0,0.998,1,20,0.0
657,657,2019-01-07 20:15:00,0.0,3.413,0.0,0.998,1,20,0.0
658,658,2019-01-07 20:30:00,0.0,3.413,0.0,0.998,1,20,0.0
659,659,2019-01-07 20:45:00,0.0,3.413,0.0,0.998,1,20,0.0
660,660,2019-01-07 21:00:00,0.0,3.479,0.0,0.997,1,21,0.0
661,661,2019-01-07 21:15:00,0.0,3.479,0.0,0.997,1,21,0.0
662,662,2019-01-07 21:30:00,0.0,3.479,0.0,0.997,1,21,0.0
663,663,2019-01-07 21:45:00,0.0,3.479,0.0,0.997,1,21,0.0
664,664,2019-01-07 22:00:00,0.0,3.365,0.0,0.997,1,22,0.0
665,665,2019-01-07 22:15:00,0.0,3.365,0.0,0.997,1,22,0.0
666,666,2019-01-07 22:30:00,0.0,3.365,0.0,0.997,1,22,0.0
667,667,2019-01-07 22:45:00,0.0,3.365,0.0,0.997,1,22,0.0
668,668,2019-01-07 23:00:00,0.0,3.275,0.0,0.998,1,23,0.0
669,669,2019-01-07 23:15:00,0.0,3.275,0.0,0.998,1,23,0.0
670,670,2019-01-07 23:30:00,0.0,3.275,0.0,0.998,1,23,0.0
671,671,2019-01-07 23:45:00,0.0,3.275,0.0,0.998,1,23,0.0
