,interval,kWh
596,2020-01-07T05:00,0.199
597,2020-01-07T05:15,0.199
598,2020-01-07T05:30,0.199
599,2020-01-07T05:45,0.199
600,2020-01-07T06:00,0.199
601,2020-01-07T06:15,0.199
602,2020-01-07T06:30,0.199
603,2020-01-07T06:45,0.199
604,2020-01-07T07:00,0.199
605,2020-01-07T07:15,0.199
606,2020-01-07T07:30,0.199
607,2020-01-07T07:45,0.199
608,2020-01-07T08:00,0.199
609,2020-01-07T08:15,0.199
610,2020-01-07T08:30,0.199
611,2020-01-07T08:45,0.199
612,2020-01-07T09:00,0.199
613,2020-01-07T09:15,0.199
614,2020-01-07T09:30,0.199
615,2020-01-07T09:45,0.199
616,2020-01-07T10:00,0.199
617,2020-01-07T10:15,0.199
618,2020-01-07T10:30,0.199
619,2020-01-07T10:45,0.199
620,2020-01-07T11:00,0.199
621,2020-01-07T11:15,0.199
622,2020-01-07T11:30,0.199
623,2020-01-07T11:45,0.199
624,2020-01-07T12:00,0.199
625,2020-01-07T12:15,0.199
626,2020-01-07T12:30,0.199
627,2020-01-07T12:45,0.199
628,2020-01-07T13:00,0.199
629,2020-01-07T13:15,0.199
630,2020-01-07T13:30,0.199
631,2020-01-07T13:45,0.199
632,2020-01-07T14:00,0.199
633,2020-01-07T14:15,0.199
634,2020-01-07T14:30,0.199
635,2020-01-07T14:45,0.199
636,2020-01-07T15:00,0.199
637,2020-01-07T15:15,0.199
638,2020-01-07T15:30,0.199
639,2020-01-07T15:45,0.199
640,2020-01-07T16:00,0.199
641,2020-01-07T16:15,0.199
642,2020-01-07T16:30,0.199
643,2020-01-07T16:45,0.199
644,2020-01-07T17:00,0.199
645,2020-01-07T17:15,0.199
646,2020-01-07T17:30,0.199
647,2020-01-07T17:45,0.199
648,2020-01-07T18:00,0.199
649,2020-01-07T18:15,0.199
650,2020-01-07T18:30,0.199
651,2020-01-07T18:45,0.199
652,2020-01-07T19:00,0.199
653,2020-01-07T19:15,0.199
654,2020-01-07T19:30,0.199
655,2020-01-07T19:45,0.199
656,2020-01-07T20:00,0.199
657,2020-01-07T20:15,0.199
658,2020-01-07T20:30,0.199
659,2020-01-07T20:45,0.199
660,2020-01-07T21:00,0.199
661,2020-01-07T21:15,0.199
662,2020-01-07T21:30,0.199
663,2020-01-07T21:45,0.199
664,2020-01-07T22:00,0.199
665,2020-01-07T22:15,0.199
666,2020-01-07T22:30,0.199
667,2020-01-07T22:45,0.199
668,2020-01-07T23:00,0.199
669,2020-01-07T23:15,0.199
670,2020-01-07T23:30,0.199
671,2020-01-07T23:45,0.199
672,2020-01-08T00:00,0.199
673,2020-01-08T00:15,0.199
674,2020-01-08T00:30,0.199
675,2020-01-08T00:45,0.199
676,2020-01-08T01:00,0.199
677,2020-01-08T01:15,0.199
678,2020-01-08T01:30,0.199
679,2020-01-08T01:45,0.199
680,2020-01-08T02:00,0.199
681,2020-01-08T02:15,0.199
682,2020-01-08T02:30,0.199
683,2020-01-08T02:45,0.199
684,2020-01-08T03:00,0.199
685,2020-01-08T03:15,0.199
686,2020-01-08T03:30,0.199
687,2020-01-08T03:45,0.199
688,2020-01-08T04:00,0.199
689,2020-01-08T04:15,0.199
690,2020-01-08T04:30,0.199
691,2020-01-08T04:45,0.199
692,2020-01-08T05:00,0.199
693,2020-01-08T05:15,0.199
694,2020-01-08T05:30,0.199
695,2020-01-08T05:45,0.199
696,2020-01-08T06:00,0.199
697,2020-01-08T06:15,0.199
698,2020-01-08T06:30,0.199
699,2020-01-08T06:45,0.199
700,2020-01-08T07:00,0.199
701,2020-01-08T07:15,0.199
702,2020-01-08T07:30,0.199
703,2020-01-08T07:45,0.199
704,2020-01-08T08:00,0.199
705,2020-01-08T08:15,0.199
706,2020-01-08T08:30,0.199
707,2020-01-08T08:45,0.199
708,2020-01-08T09:00,0.199
709,2020-01-08T09:15,0.199
710,2020-01-08T09:30,0.199
711,2020-01-08T09:45,0.199
712,2020-01-08T10:00,0.199
713,2020-01-08T10:15,0.199
714,2020-01-08T10:30,0.199
715,2020-01-08T10:45,0.199
716,2020-01-08T11:00,0.199
717,2020-01-08T11:15,0.199
718,2020-01-08T11:30,0.199
719,2020-01-08T11:45,0.199
720,2020-01-08T12:00,0.199
721,2020-01-08T12:15,0.199
722,2020-01-08T12:30,0.199
723,2020-01-08T12:45,0.199
724,2020-01-08T13:00,0.199
725,2020-01-08T13:15,0.199
726,2020-01-08T13:30,0.199
727,2020-01-08T13:45,0.199
728,2020-01-08T14:00,0.199
729,2020-01-08T14:15,0.199
730,2020-01-08T14:30,0.199
731,2020-01-08T14:45,0.199
732,2020-01-08T15:00,0.199
733,2020-01-08T15:15,0.199
734,2020-01-08T15:30,0.199
735,2020-01-08T15:45,0.199
736,2020-01-08T16:00,0.199
737,2020-01-08T16:15,0.199
738,2020-01-08T16:30,0.199
739,2020-01-08T16:45,0.199
740,2020-01-08T17:00,0.199
741,2020-01-08T17:15,0.199
742,2020-01-08T17:30,0.199
743,2020-01-08T17:45,0.199
744,2020-01-08T18:00,0.199
745,2020-01-08T18:15,0.199
746,2020-01-08T18:30,0.199
747,2020-01-08T18:45,0.199
748,2020-01-08T19:00,0.199
749,2020-01-08T19:15,0.199
750,2020-01-08T19:30,0.199
751,2020-01-08T19:45,0.199
752,2020-01-08T20:00,0.199
753,2020-01-08T20:15,0.199
754,2020-01-08T20:30,0.199
755,2020-01-08T20:45,0.199
756,2020-01-08T21:00,0.199
757,2020-01-08T21:15,0.199
758,2020-01-08T21:30,0.199
759,2020-01-08T21:45,0.199
760,2020-01-08T22:00,0.199
761,2020-01-08T22:15,0.199
762,2020-01-08T22:30,0.199
763,2020-01-08T22:45,0.199
764,2020-01-08T23:00,0.199
765,2020-01-08T23:15,0.199
766,2020-01-08T23:30,0.199
767,2020-01-08T23:45,0.199
768,2020-01-09T00:00,0.199
769,2020-01-09T00:15,0.199
770,2020-01-09T00:30,0.199
771,2020-01-09T00:45,0.199
772,2020-01-09T01:00,0.199
773,2020-01-09T01:15,0.199
774,2020-01-09T01:30,0.199
775,2020-01-09T01:45,0.199
776,2020-01-09T02:00,0.199
777,2020-01-09T02:15,0.199
778,2020-01-09T02:30,0.199
779,2020-01-09T02:45,0.199
780,2020-01-09T03:00,0.199
781,2020-01-09T03:15,0.199
782,2020-01-09T03:30,0.199
783,2020-01-09T03:45,0.199
784,2020-01-09T04:00,0.199
785,2020-01-09T04:15,0.199
786,2020-01-09T04:30,0.199
787,2020-01-09T04:45,0.199
788,2020-01-09T05:00,0.199
789,2020-01-09T05:15,0.199
790,2020-01-09T05:30,0.199
791,2020-01-09T05:45,0.199
792,2020-01-09T06:00,0.199
793,2020-01-09T06:15,0.199
794,2020-01-09T06:30,0.199
795,2020-01-09T06:45,0.199
796,2020-01-09T07:00,0.199
797,2020-01-09T07:15,0.199
798,2020-01-09T07:30,0.199
799,2020-01-09T07:45,0.199
800,2020-01-09T08:00,0.199
801,2020-01-09T08:15,0.199
802,2020-01-09T08:30,0.199
803,2020-01-09T08:45,0.199
804,2020-01-09T09:00,0.199
805,2020-01-09T09:15,0.199
806,2020-01-09T09:30,0.199
807,2020-01-09T09:45,0.199
808,2020-01-09T10:00,0.199
809,2020-01-09T10:15,0.199
810,2020-01-09T10:30,0.199
811,2020-01-09T10:45,0.199
812,2020-01-09T11:00,0.199
813,2020-01-09T11:15,0.199
814,2020-01-09T11:30,0.199
815,2020-01-09T11:45,0.199
816,2020-01-09T12:00,0.199
817,2020-01-09T12:15,0.199
818,2020-01-09T12:30,0.199
819,2020-01-09T12:45,0.199
820,2020-01-09T13:00,0.199
