interval,Power (W)
2020-01-24T02:45,524.0249
2020-01-24T03:00,470.2294
2020-01-24T03:15,482.8517
2020-01-24T03:30,465.31915
2020-01-24T03:45,456.38596
2020-01-24T04:00,491.9858
2020-01-24T04:15,515.10876
2020-01-24T04:30,612.4668
2020-01-24T04:45,524.5732
2020-01-24T05:00,537.097
2020-01-24T05:15,498.82425
2020-01-24T05:30,457.55676
2020-01-24T05:45,490.8921
2020-01-24T06:00,591.87305
2020-01-24T06:15,626.9969
2020-01-24T06:30,592.2039
2020-01-24T06:45,495.66254
2020-01-24T07:00,519.6865
2020-01-24T07:15,457.26385
2020-01-24T07:30,459.28226
2020-01-24T07:45,448.40317
2020-01-24T08:00,502.83313
2020-01-24T08:15,504.3178
2020-01-24T08:30,505.88254
2020-01-24T08:45,488.02377
2020-01-24T09:00,456.41495
2020-01-24T09:15,459.72818
2020-01-24T09:30,452.71133
2020-01-24T09:45,584.4129
2020-01-24T10:00,462.55975
2020-01-24T10:15,567.8637
2020-01-24T10:30,1216.1771
2020-01-24T10:45,2911.6746
2020-01-24T11:00,1785.2882
2020-01-24T11:15,2256.006
2020-01-24T11:30,997.9042
2020-01-24T11:45,1057.0922
2020-01-24T12:00,992.03894
2020-01-24T12:15,1002.8066
2020-01-24T12:30,1011.96326
2020-01-24T12:45,1209.1841
2020-01-24T13:00,4479.63
2020-01-24T13:15,3344.401
2020-01-24T13:30,3808.1501
2020-01-24T13:45,2549.858
2020-01-24T14:00,1285.5868
2020-01-24T14:15,1222.9836
2020-01-24T14:30,1096.2864
2020-01-24T14:45,828.7812
2020-01-24T15:00,842.77936
2020-01-24T15:15,844.788
2020-01-24T15:30,837.93463
2020-01-24T15:45,918.3434
2020-01-24T16:00,813.58746
2020-01-24T16:15,835.3251
2020-01-24T16:30,913.6494
2020-01-24T16:45,2930.0547
2020-01-24T17:00,2427.9182
2020-01-24T17:15,2266.796
2020-01-24T17:30,1046.8762
2020-01-24T17:45,1581.9773
2020-01-24T18:00,1009.7969
2020-01-24T18:15,1058.2263
2020-01-24T18:30,1077.1315
2020-01-24T18:45,897.0878
2020-01-24T19:00,808.5806
2020-01-24T19:15,843.4699
2020-01-24T19:30,903.8669
2020-01-24T19:45,917.44214
2020-01-24T20:00,931.6466
2020-01-24T20:15,899.08325
2020-01-24T20:30,902.01825
2020-01-24T20:45,832.435
2020-01-24T21:00,886.91846
2020-01-24T21:15,897.6882
2020-01-24T21:30,910.52484
2020-01-24T21:45,984.2142
2020-01-24T22:00,906.01135
2020-01-24T22:15,803.66956
2020-01-24T22:30,837.89514
2020-01-24T22:45,829.6921
2020-01-24T23:00,845.92676
2020-01-24T23:15,857.83325
2020-01-24T23:30,909.2037
2020-01-24T23:45,894.322
2020-01-25T00:00,627.61945
2020-01-25T00:15,462.7388
2020-01-25T00:30,474.3869
2020-01-25T00:45,462.14136
2020-01-25T01:00,452.75693
2020-01-25T01:15,480.94247
2020-01-25T01:30,517.8991
2020-01-25T01:45,569.1754
2020-01-25T02:00,462.99808
2020-01-25T02:15,440.7
2020-01-25T02:30,454.95526
2020-01-25T02:45,474.15842
2020-01-25T03:00,456.97748
2020-01-25T03:15,482.9647
2020-01-25T03:30,480.43567
2020-01-25T03:45,607.81964
2020-01-25T04:00,464.9823
2020-01-25T04:15,463.4136
2020-01-25T04:30,561.88074
2020-01-25T04:45,580.1527
2020-01-25T05:00,578.8001
2020-01-25T05:15,613.52515
2020-01-25T05:30,468.96744
2020-01-25T05:45,478.96405
2020-01-25T06:00,461.58792
2020-01-25T06:15,464.2649
2020-01-25T06:30,477.52933
2020-01-25T06:45,454.9658
2020-01-25T07:00,471.93472
2020-01-25T07:15,513.126
2020-01-25T07:30,508.0531
2020-01-25T07:45,480.89957
2020-01-25T08:00,474.9851
2020-01-25T08:15,439.65204
2020-01-25T08:30,438.7282
2020-01-25T08:45,441.92883
2020-01-25T09:00,466.6432
2020-01-25T09:15,484.83496
2020-01-25T09:30,499.31992
2020-01-25T09:45,450.556
2020-01-25T10:00,494.3824
2020-01-25T10:15,479.14743
2020-01-25T10:30,448.7124
2020-01-25T10:45,454.7205
2020-01-25T11:00,464.8917
2020-01-25T11:15,471.4025
2020-01-25T11:30,1252.2776
2020-01-25T11:45,851.352
2020-01-25T12:00,798.55597
2020-01-25T12:15,864.94543
2020-01-25T12:30,862.1842
2020-01-25T12:45,1213.342
2020-01-25T13:00,1567.9326
2020-01-25T13:15,1225.462
2020-01-25T13:30,896.20166
2020-01-25T13:45,822.8777
2020-01-25T14:00,698.288
2020-01-25T14:15,843.2331
2020-01-25T14:30,873.0827
2020-01-25T14:45,909.5838
2020-01-25T15:00,974.2256
2020-01-25T15:15,974.6112
2020-01-25T15:30,880.00464
2020-01-25T15:45,857.3422
2020-01-25T16:00,829.82196
2020-01-25T16:15,865.8291
2020-01-25T16:30,942.93756
2020-01-25T16:45,940.50006
2020-01-25T17:00,916.5503
2020-01-25T17:15,880.5069
2020-01-25T17:30,763.31573
2020-01-25T17:45,1054.1064
2020-01-25T18:00,747.5855
2020-01-25T18:15,784.4766
2020-01-25T18:30,734.6495
2020-01-25T18:45,774.86523
2020-01-25T19:00,1030.3972
2020-01-25T19:15,924.2875
2020-01-25T19:30,661.401
2020-01-25T19:45,644.2128
2020-01-25T20:00,574.46436
2020-01-25T20:15,630.5053
2020-01-25T20:30,614.2432
2020-01-25T20:45,677.8523
2020-01-25T21:00,643.78827
2020-01-25T21:15,623.93304
2020-01-25T21:30,593.3614
2020-01-25T21:45,707.77924
2020-01-25T22:00,881.38513
2020-01-25T22:15,913.59094
2020-01-25T22:30,946.7682
2020-01-25T22:45,929.1188
2020-01-25T23:00,841.92035
2020-01-25T23:15,918.8687
2020-01-25T23:30,834.4319
2020-01-25T23:45,789.1608
2020-01-26T00:00,793.40967
2020-01-26T00:15,827.2522
2020-01-26T00:30,836.33685
2020-01-26T00:45,842.07465
2020-01-26T01:00,889.4801
2020-01-26T01:15,836.7399
2020-01-26T01:30,815.84845
2020-01-26T01:45,619.5546
2020-01-26T02:00,514.81793
2020-01-26T02:15,518.142
2020-01-26T02:30,545.1527
2020-01-26T02:45,502.1217
2020-01-26T03:00,497.48627
2020-01-26T03:15,458.678
2020-01-26T03:30,462.70364
2020-01-26T03:45,437.48535
2020-01-26T04:00,439.8912
2020-01-26T04:15,474.90543
2020-01-26T04:30,507.64648
2020-01-26T04:45,533.5325
2020-01-26T05:00,518.4823
2020-01-26T05:15,487.17404
2020-01-26T05:30,474.95856
2020-01-26T05:45,452.42188
2020-01-26T06:00,488.755
2020-01-26T06:15,535.3571
2020-01-26T06:30,465.67
2020-01-26T06:45,452.40274
2020-01-26T07:00,493.3325
2020-01-26T07:15,475.04272
2020-01-26T07:30,568.11926
2020-01-26T07:45,477.8241
2020-01-26T08:00,492.33676
2020-01-26T08:15,534.02246
2020-01-26T08:30,523.4254
2020-01-26T08:45,512.8374
2020-01-26T09:00,460.4786
2020-01-26T09:15,449.7725
2020-01-26T09:30,449.7217
2020-01-26T09:45,461.15033
2020-01-26T10:00,480.43744
2020-01-26T10:15,491.06427
2020-01-26T10:30,524.72095
2020-01-26T10:45,1299.8148
2020-01-26T11:00,1391.9564
2020-01-26T11:15,518.1819
2020-01-26T11:30,501.9094
2020-01-26T11:45,502.81454
2020-01-26T12:00,577.90967
2020-01-26T12:15,630.13745
2020-01-26T12:30,1311.0111
2020-01-26T12:45,1583.3132
2020-01-26T13:00,894.3373
2020-01-26T13:15,972.4464
2020-01-26T13:30,1007.1617
2020-01-26T13:45,1985.1193
2020-01-26T14:00,2128.4067
2020-01-26T14:15,949.51514
2020-01-26T14:30,951.10614
2020-01-26T14:45,2254.2568
2020-01-26T15:00,2313.7427
2020-01-26T15:15,1157.8975
2020-01-26T15:30,1100.0858
2020-01-26T15:45,1226.6571
2020-01-26T16:00,1181.0854
2020-01-26T16:15,1014.619
2020-01-26T16:30,2222.9036
2020-01-26T16:45,1363.3773
2020-01-26T17:00,1570.0596
2020-01-26T17:15,1146.9161
2020-01-26T17:30,1329.739
2020-01-26T17:45,1206.3021
2020-01-26T18:00,1186.8346
2020-01-26T18:15,1196.204
2020-01-26T18:30,1039.2699
2020-01-26T18:45,1031.844
2020-01-26T19:00,1278.2719
2020-01-26T19:15,1468.5563
2020-01-26T19:30,997.9975
2020-01-26T19:45,1121.6617
2020-01-26T20:00,1094.8729
2020-01-26T20:15,1076.9777
2020-01-26T20:30,971.76935
2020-01-26T20:45,996.142
2020-01-26T21:00,1020.4087
2020-01-26T21:15,1063.4685
2020-01-26T21:30,1062.932
2020-01-26T21:45,1017.7913
2020-01-26T22:00,1021.3949
2020-01-26T22:15,962.4295
2020-01-26T22:30,970.23816
2020-01-26T22:45,997.454
2020-01-26T23:00,911.31305
2020-01-26T23:15,845.15875
2020-01-26T23:30,645.5946
2020-01-26T23:45,467.4655
2020-01-27T00:00,476.2812
2020-01-27T00:15,475.38773
2020-01-27T00:30,463.0179
